Station ID,Date,Time,Temperature
Artashat,07/28/2022,09:00:00,304.35
Artashat,07/28/2022,12:00:00,308.35
Artashat,07/29/2022,00:00:00,294.95
Artashat,07/29/2022,09:00:00,306.85
Artashat,07/29/2022,12:00:00,309.35
Artashat,07/30/2022,00:00:00,295.85
Artashat,07/30/2022,09:00:00,306.15
Artashat,07/30/2022,12:00:00,308.75
Artashat,07/31/2022,00:00:00,295.95
Artashat,07/31/2022,09:00:00,305.95
Artashat,07/31/2022,12:00:00,308.85
Artashat,08/01/2022,00:00:00,294.95
Artashat,08/01/2022,09:00:00,306.35
Artashat,08/01/2022,12:00:00,309.35
Artashat,08/02/2022,00:00:00,294.55
Artashat,08/02/2022,09:00:00,306.95
Artashat,08/02/2022,12:00:00,310.65
Artashat,08/03/2022,00:00:00,295.35
Artashat,08/03/2022,09:00:00,306.95
Artashat,08/03/2022,12:00:00,309.35
Artashat,08/04/2022,00:00:00,295.35
Artashat,08/04/2022,09:00:00,306.15
Artashat,08/04/2022,12:00:00,309.45
Artashat,08/05/2022,00:00:00,295.85
Artashat,08/05/2022,09:00:00,307.35
Artashat,08/05/2022,12:00:00,309.95
Artashat,08/06/2022,00:00:00,297.15
Artashat,08/06/2022,09:00:00,303.95
Artashat,08/06/2022,12:00:00,307.25
Artashat,08/07/2022,00:00:00,294.15
Artashat,08/07/2022,09:00:00,305.35
Artashat,08/07/2022,12:00:00,309.45
Artashat,08/08/2022,00:00:00,296.15
Artashat,08/08/2022,09:00:00,304.25
Artashat,08/08/2022,12:00:00,307.35
Artashat,08/09/2022,00:00:00,294.85
Artashat,08/09/2022,09:00:00,303.35
Artashat,08/09/2022,12:00:00,306.55
Artashat,08/10/2022,00:00:00,296.35
Artashat,08/10/2022,09:00:00,304.95
Artashat,08/10/2022,12:00:00,307.35
Artashat,08/11/2022,00:00:00,293.55
Artashat,08/11/2022,09:00:00,304.35
Artashat,08/11/2022,12:00:00,307.75
Artashat,08/12/2022,00:00:00,294.75
Artashat,08/12/2022,09:00:00,305.75
Artashat,08/12/2022,12:00:00,307.85
Artashat,08/13/2022,00:00:00,294.35
Artashat,08/13/2022,09:00:00,305.05
Artashat,08/13/2022,12:00:00,307.95
Artashat,08/14/2022,00:00:00,295.35
Artashat,08/14/2022,09:00:00,305.55
Artashat,08/14/2022,12:00:00,309.35
Artashat,08/15/2022,00:00:00,294.35
Artashat,08/15/2022,09:00:00,307.75
Artashat,08/15/2022,12:00:00,310.95
Artashat,08/16/2022,00:00:00,293.35
Artashat,08/16/2022,09:00:00,308.35
Artashat,08/16/2022,12:00:00,311.45
Artashat,08/17/2022,00:00:00,292.95
Artashat,08/17/2022,09:00:00,307.75
Artashat,08/17/2022,12:00:00,310.75
Artashat,08/18/2022,00:00:00,300.35
Artashat,08/18/2022,09:00:00,307.95
Artashat,08/18/2022,12:00:00,311.95
Artashat,08/19/2022,00:00:00,295.95
Artashat,08/19/2022,09:00:00,306.15
Artashat,08/19/2022,12:00:00,309.55
Artashat,08/20/2022,00:00:00,298.35
Artashat,08/20/2022,09:00:00,306.65
Artashat,08/20/2022,12:00:00,308.35
Artashat,08/21/2022,00:00:00,296.75
Artashat,08/21/2022,09:00:00,305.35
Artashat,08/21/2022,12:00:00,307.55
Artashat,08/22/2022,00:00:00,296.45
Artashat,08/22/2022,09:00:00,304.55
Artashat,08/22/2022,12:00:00,306.35
Artashat,08/23/2022,00:00:00,292.95
Artashat,08/23/2022,09:00:00,304.15
Artashat,08/23/2022,12:00:00,306.35
Artashat,08/24/2022,00:00:00,291.95
Artashat,08/24/2022,09:00:00,303.75
Artashat,08/24/2022,12:00:00,305.85
Artashat,08/25/2022,00:00:00,289.85
Artashat,08/25/2022,09:00:00,303.75
Artashat,08/25/2022,12:00:00,307.15
Artashat,08/26/2022,00:00:00,295.35
Artashat,08/26/2022,09:00:00,304.15
Artashat,08/26/2022,12:00:00,307.95
Artashat,08/27/2022,00:00:00,291.15
Artashat,08/27/2022,09:00:00,305.55
Artashat,08/27/2022,12:00:00,309.55
Artashat,08/28/2022,00:00:00,291.35
Artashat,08/28/2022,09:00:00,306.05
Artashat,08/28/2022,12:00:00,309.55
Artashat,08/29/2022,00:00:00,298.35
Artashat,08/29/2022,09:00:00,305.95
Artashat,08/29/2022,12:00:00,309.55
Artashat,08/30/2022,00:00:00,293.75
Artashat,08/30/2022,09:00:00,305.55
Artashat,08/30/2022,12:00:00,308.35
Artashat,08/31/2022,00:00:00,290.35
Artashat,08/31/2022,09:00:00,306.15
Artashat,08/31/2022,12:00:00,309.35
Artashat,09/01/2022,00:00:00,290.35
Artashat,09/01/2022,09:00:00,307.75
Artashat,09/01/2022,12:00:00,311.15
Artashat,09/02/2022,00:00:00,293.15
Artashat,09/02/2022,09:00:00,311.25
Artashat,09/02/2022,12:00:00,306.15
Artashat,09/03/2022,00:00:00,292.95
Artashat,09/03/2022,09:00:00,307.85
Artashat,09/03/2022,12:00:00,310.55
Artashat,09/04/2022,00:00:00,292.45
Artashat,09/04/2022,09:00:00,308.15
Artashat,09/04/2022,12:00:00,310.55
Artashat,09/05/2022,00:00:00,297.55
Artashat,09/05/2022,09:00:00,304.15
Artashat,09/05/2022,12:00:00,306.95
Artashat,09/06/2022,00:00:00,295.65
Artashat,09/06/2022,09:00:00,302.15
Artashat,09/06/2022,12:00:00,304.35
Artashat,09/07/2022,00:00:00,290.15
Artashat,09/07/2022,09:00:00,296.15
Artashat,09/07/2022,12:00:00,297.05
Artashat,09/08/2022,00:00:00,290.55
Artashat,09/08/2022,09:00:00,298.55
Artashat,09/08/2022,12:00:00,299.95
Artashat,09/09/2022,00:00:00,288.15
Artashat,09/09/2022,09:00:00,298.95
Artashat,09/09/2022,12:00:00,301.95
Artashat,09/10/2022,00:00:00,288.55
Artashat,09/10/2022,09:00:00,300.35
Artashat,09/10/2022,12:00:00,302.95
Artashat,09/11/2022,00:00:00,287.95
Artashat,09/11/2022,09:00:00,300.45
Artashat,09/11/2022,12:00:00,302.55
Artashat,09/12/2022,00:00:00,289.35
Artashat,09/12/2022,09:00:00,300.55
Artashat,09/12/2022,12:00:00,303.55
Artashat,09/13/2022,00:00:00,287.55
Artashat,09/13/2022,09:00:00,303.55
Artashat,09/13/2022,12:00:00,307.55
Artashat,09/14/2022,00:00:00,294.35
Artashat,09/14/2022,09:00:00,300.55
Artashat,09/14/2022,12:00:00,303.35
Artashat,09/15/2022,00:00:00,288.75
Artashat,09/15/2022,09:00:00,298.25
Artashat,09/15/2022,12:00:00,301.35
Artashat,09/16/2022,00:00:00,285.35
Artashat,09/16/2022,09:00:00,300.25
Artashat,09/16/2022,12:00:00,303.75
Artashat,09/17/2022,00:00:00,290.75
Artashat,09/17/2022,09:00:00,302.35
Artashat,09/17/2022,12:00:00,305.55
Artashat,09/18/2022,00:00:00,288.05
Artashat,09/18/2022,09:00:00,303.75
Artashat,09/18/2022,12:00:00,307.15
Artashat,09/19/2022,00:00:00,288.15
Artashat,09/19/2022,09:00:00,304.35
Artashat,09/19/2022,12:00:00,308.15
Artashat,09/20/2022,00:00:00,288.15
Artashat,09/20/2022,09:00:00,304.35
Artashat,09/20/2022,12:00:00,306.65
Artashat,09/21/2022,00:00:00,285.15
Artashat,09/21/2022,09:00:00,303.95
Artashat,09/21/2022,12:00:00,304.55
Artashat,09/22/2022,00:00:00,298.15
Artashat,09/22/2022,09:00:00,299.35
Artashat,09/22/2022,12:00:00,299.35
Artashat,09/23/2022,00:00:00,286.75
Artashat,09/23/2022,09:00:00,296.85
Artashat,09/23/2022,12:00:00,299.35
Artashat,09/24/2022,00:00:00,284.75
Artashat,09/24/2022,09:00:00,300.65
Artashat,09/24/2022,12:00:00,299.35
Artashat,09/25/2022,00:00:00,287.55
Artashat,09/25/2022,09:00:00,294.75
Artashat,09/25/2022,12:00:00,296.15
Artashat,09/26/2022,00:00:00,281.15
Artashat,09/26/2022,09:00:00,295.95
Artashat,09/26/2022,12:00:00,297.95
Artashat,09/27/2022,00:00:00,281.75
Artashat,09/27/2022,09:00:00,296.45
Artashat,09/27/2022,12:00:00,301.35
Artashat,09/28/2022,00:00:00,282.15
Artashat,09/28/2022,09:00:00,298.75
Artashat,09/28/2022,12:00:00,303.75
Artashat,09/29/2022,00:00:00,285.75
Artashat,09/29/2022,09:00:00,301.15
Artashat,09/29/2022,12:00:00,304.25
Artashat,09/30/2022,00:00:00,289.15
Artashat,09/30/2022,09:00:00,299.35
Artashat,09/30/2022,12:00:00,303.35
Artashat,10/01/2022,00:00:00,286.35
Artashat,10/01/2022,09:00:00,299.55
Artashat,10/01/2022,12:00:00,301.95
Artashat,10/02/2022,00:00:00,285.95
Artashat,10/02/2022,09:00:00,298.75
Artashat,10/02/2022,12:00:00,301.75
Artashat,10/03/2022,00:00:00,283.55
Artashat,10/03/2022,09:00:00,298.75
Artashat,10/03/2022,12:00:00,301.45
Artashat,10/04/2022,00:00:00,285.75
Artashat,10/04/2022,09:00:00,301.55
Artashat,10/04/2022,12:00:00,304.15
Artashat,10/05/2022,00:00:00,285.75
Artashat,10/05/2022,09:00:00,304.05
Artashat,10/05/2022,12:00:00,305.25
Artashat,10/06/2022,00:00:00,287.15
Artashat,10/06/2022,09:00:00,301.35
Artashat,10/06/2022,12:00:00,303.75
Artashat,10/07/2022,00:00:00,285.95
Artashat,10/07/2022,09:00:00,298.95
Artashat,10/07/2022,12:00:00,301.65
Artashat,10/08/2022,00:00:00,286.35
Artashat,10/08/2022,09:00:00,298.35
Artashat,10/08/2022,12:00:00,300.35
Artashat,10/09/2022,00:00:00,286.35
Artashat,10/09/2022,09:00:00,291.75
Artashat,10/09/2022,12:00:00,288.55
Artashat,10/10/2022,00:00:00,285.55
Artashat,10/10/2022,09:00:00,293.75
Artashat,10/10/2022,12:00:00,296.95
Ashocq,06/01/2022,00:00:00,282.45
Ashocq,06/01/2022,09:00:00,292.35
Ashocq,06/01/2022,12:00:00,292.95
Ashocq,06/02/2022,00:00:00,278.35
Ashocq,06/02/2022,09:00:00,292.75
Ashocq,06/02/2022,12:00:00,294.55
Ashocq,06/03/2022,00:00:00,283.05
Ashocq,06/03/2022,09:00:00,294.35
Ashocq,06/03/2022,12:00:00,293.75
Ashocq,06/04/2022,00:00:00,288.05
Ashocq,06/04/2022,09:00:00,296.55
Ashocq,06/04/2022,12:00:00,297.55
Ashocq,06/05/2022,00:00:00,283.65
Ashocq,06/05/2022,09:00:00,294.55
Ashocq,06/05/2022,12:00:00,296.35
Ashocq,06/06/2022,00:00:00,280.95
Ashocq,06/06/2022,09:00:00,295.35
Ashocq,06/06/2022,12:00:00,296.75
Ashocq,06/07/2022,00:00:00,284.25
Ashocq,06/07/2022,09:00:00,293.75
Ashocq,06/07/2022,12:00:00,289.45
Ashocq,06/08/2022,00:00:00,279.65
Ashocq,06/08/2022,09:00:00,292.15
Ashocq,06/08/2022,12:00:00,291.95
Ashocq,06/09/2022,00:00:00,284.25
Ashocq,06/09/2022,09:00:00,292.95
Ashocq,06/09/2022,12:00:00,283.35
Ashocq,06/10/2022,00:00:00,278.45
Ashocq,06/10/2022,09:00:00,289.95
Ashocq,06/10/2022,12:00:00,292.15
Ashocq,06/11/2022,00:00:00,282.05
Ashocq,06/11/2022,09:00:00,289.75
Ashocq,06/11/2022,12:00:00,287.85
Ashocq,06/12/2022,00:00:00,278.25
Ashocq,06/12/2022,09:00:00,289.75
Ashocq,06/12/2022,12:00:00,284.65
Ashocq,06/13/2022,00:00:00,281.45
Ashocq,06/13/2022,09:00:00,290.95
Ashocq,06/13/2022,12:00:00,292.35
Ashocq,06/14/2022,00:00:00,283.15
Ashocq,06/14/2022,09:00:00,287.45
Ashocq,06/14/2022,12:00:00,288.95
Ashocq,06/15/2022,00:00:00,282.05
Ashocq,06/15/2022,09:00:00,291.45
Ashocq,06/15/2022,12:00:00,291.65
Ashocq,06/16/2022,00:00:00,281.25
Ashocq,06/16/2022,09:00:00,288.95
Ashocq,06/16/2022,12:00:00,291.55
Ashocq,06/17/2022,00:00:00,284.05
Ashocq,06/17/2022,09:00:00,293.35
Ashocq,06/17/2022,12:00:00,293.55
Ashocq,06/18/2022,00:00:00,283.65
Ashocq,06/18/2022,09:00:00,290.95
Ashocq,06/18/2022,12:00:00,291.75
Ashocq,06/19/2022,00:00:00,281.25
Ashocq,06/19/2022,09:00:00,290.75
Ashocq,06/19/2022,12:00:00,293.55
Ashocq,06/20/2022,00:00:00,283.25
Ashocq,06/20/2022,09:00:00,291.15
Ashocq,06/20/2022,12:00:00,293.55
Ashocq,06/21/2022,00:00:00,282.25
Ashocq,06/21/2022,09:00:00,293.95
Ashocq,06/21/2022,12:00:00,296.75
Ashocq,06/22/2022,00:00:00,283.85
Ashocq,06/22/2022,09:00:00,287.85
Ashocq,06/22/2022,12:00:00,288.05
Ashocq,06/23/2022,00:00:00,282.25
Ashocq,06/23/2022,09:00:00,285.85
Ashocq,06/23/2022,12:00:00,288.75
Ashocq,06/24/2022,00:00:00,276.45
Ashocq,06/24/2022,09:00:00,290.75
Ashocq,06/24/2022,12:00:00,291.55
Ashocq,06/25/2022,00:00:00,279.85
Ashocq,06/25/2022,09:00:00,284.25
Ashocq,06/25/2022,12:00:00,290.55
Ashocq,06/26/2022,00:00:00,284.45
Ashocq,06/26/2022,09:00:00,285.45
Ashocq,06/26/2022,12:00:00,285.25
Ashocq,06/27/2022,00:00:00,281.25
Ashocq,06/27/2022,09:00:00,288.75
Ashocq,06/27/2022,12:00:00,290.75
Ashocq,06/28/2022,00:00:00,280.05
Ashocq,06/28/2022,09:00:00,292.55
Ashocq,06/28/2022,12:00:00,295.55
Ashocq,06/29/2022,00:00:00,283.65
Ashocq,06/29/2022,09:00:00,292.75
Ashocq,06/29/2022,12:00:00,293.55
Ashocq,06/30/2022,00:00:00,281.65
Ashocq,06/30/2022,09:00:00,293.35
Ashocq,06/30/2022,12:00:00,293.35
Ashocq,07/01/2022,00:00:00,281.25
Ashocq,07/01/2022,09:00:00,293.45
Ashocq,07/01/2022,12:00:00,290.95
Ashocq,07/02/2022,00:00:00,284.65
Ashocq,07/02/2022,09:00:00,290.95
Ashocq,07/02/2022,12:00:00,289.95
Ashocq,07/03/2022,00:00:00,280.45
Ashocq,07/03/2022,09:00:00,287.45
Ashocq,07/03/2022,12:00:00,288.95
Ashocq,07/04/2022,00:00:00,278.65
Ashocq,07/04/2022,09:00:00,287.25
Ashocq,07/04/2022,12:00:00,289.55
Ashocq,07/05/2022,00:00:00,280.85
Ashocq,07/05/2022,09:00:00,290.55
Ashocq,07/05/2022,12:00:00,291.15
Ashocq,07/06/2022,00:00:00,281.25
Ashocq,07/06/2022,09:00:00,290.15
Ashocq,07/06/2022,12:00:00,290.45
Ashocq,07/07/2022,00:00:00,284.65
Ashocq,07/07/2022,09:00:00,289.75
Ashocq,07/07/2022,12:00:00,290.75
Ashocq,07/08/2022,00:00:00,278.65
Ashocq,07/08/2022,09:00:00,294.95
Ashocq,07/08/2022,12:00:00,287.85
Ashocq,07/09/2022,00:00:00,284.25
Ashocq,07/09/2022,09:00:00,293.55
Ashocq,07/09/2022,12:00:00,295.75
Ashocq,07/10/2022,00:00:00,287.25
Ashocq,07/10/2022,09:00:00,294.55
Ashocq,07/10/2022,12:00:00,295.35
Ashocq,07/11/2022,00:00:00,284.05
Ashocq,07/11/2022,09:00:00,295.95
Ashocq,07/11/2022,12:00:00,297.55
Ashocq,07/12/2022,00:00:00,285.05
Ashocq,07/12/2022,09:00:00,294.95
Ashocq,07/12/2022,12:00:00,295.35
Ashocq,07/13/2022,00:00:00,287.85
Ashocq,07/13/2022,09:00:00,294.95
Ashocq,07/13/2022,12:00:00,296.95
Ashocq,07/14/2022,00:00:00,286.45
Ashocq,07/14/2022,09:00:00,293.55
Ashocq,07/14/2022,12:00:00,297.15
Ashocq,07/15/2022,00:00:00,284.05
Ashocq,07/15/2022,09:00:00,297.35
Ashocq,07/15/2022,12:00:00,297.65
Ashocq,07/16/2022,00:00:00,284.15
Ashocq,07/16/2022,09:00:00,296.95
Ashocq,07/16/2022,12:00:00,298.35
Ashocq,07/17/2022,00:00:00,284.45
Ashocq,07/17/2022,09:00:00,299.35
Ashocq,07/17/2022,12:00:00,298.75
Ashocq,07/18/2022,00:00:00,288.75
Ashocq,07/18/2022,09:00:00,298.55
Ashocq,07/18/2022,12:00:00,299.75
Ashocq,07/19/2022,00:00:00,287.85
Ashocq,07/19/2022,09:00:00,295.15
Ashocq,07/19/2022,12:00:00,298.65
Ashocq,07/20/2022,00:00:00,285.15
Ashocq,07/20/2022,09:00:00,296.35
Ashocq,07/20/2022,12:00:00,298.35
Ashocq,07/21/2022,00:00:00,284.95
Ashocq,07/21/2022,09:00:00,291.75
Ashocq,07/21/2022,12:00:00,291.75
Ashocq,07/22/2022,00:00:00,284.25
Ashocq,07/22/2022,09:00:00,291.75
Ashocq,07/22/2022,12:00:00,293.35
Ashocq,07/23/2022,00:00:00,281.25
Ashocq,07/23/2022,09:00:00,288.45
Ashocq,07/23/2022,12:00:00,290.95
Ashocq,07/24/2022,00:00:00,280.15
Ashocq,07/24/2022,09:00:00,289.95
Ashocq,07/24/2022,12:00:00,290.75
Ashocq,07/25/2022,00:00:00,280.05
Ashocq,07/25/2022,09:00:00,290.95
Ashocq,07/25/2022,12:00:00,291.95
Ashocq,07/26/2022,00:00:00,279.85
Ashocq,07/26/2022,09:00:00,292.95
Ashocq,07/26/2022,12:00:00,293.75
Ashocq,07/27/2022,00:00:00,284.45
Ashocq,07/27/2022,09:00:00,294.95
Ashocq,07/27/2022,12:00:00,295.35
Ashocq,07/28/2022,00:00:00,283.15
Ashocq,07/28/2022,09:00:00,296.95
Ashocq,07/28/2022,12:00:00,298.75
Ashocq,07/29/2022,00:00:00,281.45
Ashocq,07/29/2022,09:00:00,297.15
Ashocq,07/29/2022,12:00:00,297.75
Ashocq,07/30/2022,00:00:00,284.85
Ashocq,07/30/2022,09:00:00,296.95
Ashocq,07/30/2022,12:00:00,299.15
Ashocq,07/31/2022,00:00:00,286.05
Ashocq,07/31/2022,09:00:00,295.95
Ashocq,07/31/2022,12:00:00,296.15
Ashocq,08/01/2022,00:00:00,287.15
Ashocq,08/01/2022,09:00:00,296.35
Ashocq,08/01/2022,12:00:00,296.15
Ashocq,08/02/2022,00:00:00,286.25
Ashocq,08/02/2022,09:00:00,298.15
Ashocq,08/02/2022,12:00:00,298.35
Ashocq,08/03/2022,00:00:00,287.65
Ashocq,08/03/2022,09:00:00,296.75
Ashocq,08/03/2022,12:00:00,296.35
Ashocq,08/04/2022,00:00:00,286.65
Ashocq,08/04/2022,09:00:00,297.35
Ashocq,08/04/2022,12:00:00,291.15
Ashocq,08/05/2022,00:00:00,287.35
Ashocq,08/05/2022,09:00:00,297.15
Ashocq,08/05/2022,12:00:00,292.75
Ashocq,08/06/2022,00:00:00,285.45
Ashocq,08/06/2022,09:00:00,293.15
Ashocq,08/06/2022,12:00:00,295.35
Ashocq,08/07/2022,00:00:00,285.35
Ashocq,08/07/2022,09:00:00,293.15
Ashocq,08/07/2022,12:00:00,294.35
Ashocq,08/08/2022,00:00:00,283.45
Ashocq,08/08/2022,09:00:00,293.35
Ashocq,08/08/2022,12:00:00,292.15
Ashocq,08/09/2022,00:00:00,282.75
Ashocq,08/09/2022,09:00:00,293.55
Ashocq,08/09/2022,12:00:00,294.35
Ashocq,08/10/2022,00:00:00,286.25
Ashocq,08/10/2022,09:00:00,292.35
Ashocq,08/10/2022,12:00:00,294.55
Ashocq,08/11/2022,00:00:00,287.25
Ashocq,08/11/2022,09:00:00,293.55
Ashocq,08/11/2022,12:00:00,295.35
Ashocq,08/12/2022,00:00:00,284.65
Ashocq,08/12/2022,09:00:00,294.95
Ashocq,08/12/2022,12:00:00,295.35
Ashocq,08/13/2022,00:00:00,287.75
Ashocq,08/13/2022,09:00:00,293.95
Ashocq,08/13/2022,12:00:00,296.15
Ashocq,08/14/2022,00:00:00,283.45
Ashocq,08/14/2022,09:00:00,297.35
Ashocq,08/14/2022,12:00:00,298.55
Ashocq,08/15/2022,00:00:00,282.65
Ashocq,08/15/2022,09:00:00,299.55
Ashocq,08/15/2022,12:00:00,299.75
Ashocq,08/16/2022,00:00:00,286.45
Ashocq,08/16/2022,09:00:00,299.75
Ashocq,08/16/2022,12:00:00,299.95
Ashocq,08/17/2022,00:00:00,284.85
Ashocq,08/17/2022,09:00:00,297.95
Ashocq,08/17/2022,12:00:00,299.15
Ashocq,08/18/2022,00:00:00,286.55
Ashocq,08/18/2022,09:00:00,297.35
Ashocq,08/18/2022,12:00:00,298.15
Ashocq,08/19/2022,00:00:00,281.95
Ashocq,08/19/2022,09:00:00,297.75
Ashocq,08/19/2022,12:00:00,298.15
Ashocq,08/20/2022,00:00:00,285.65
Ashocq,08/20/2022,09:00:00,295.35
Ashocq,08/20/2022,12:00:00,295.75
Ashocq,08/21/2022,00:00:00,288.15
Ashocq,08/21/2022,09:00:00,295.35
Ashocq,08/21/2022,12:00:00,295.95
Ashocq,08/22/2022,00:00:00,288.25
Ashocq,08/22/2022,09:00:00,294.95
Ashocq,08/22/2022,12:00:00,295.95
Ashocq,08/23/2022,00:00:00,284.75
Ashocq,08/23/2022,09:00:00,294.55
Ashocq,08/23/2022,12:00:00,294.95
Ashocq,08/24/2022,00:00:00,281.45
Ashocq,08/24/2022,09:00:00,294.95
Ashocq,08/24/2022,12:00:00,295.95
Ashocq,08/25/2022,00:00:00,280.45
Ashocq,08/25/2022,09:00:00,295.55
Ashocq,08/25/2022,12:00:00,295.95
Ashocq,08/26/2022,00:00:00,281.05
Ashocq,08/26/2022,09:00:00,298.75
Ashocq,08/26/2022,12:00:00,299.95
Ashocq,08/27/2022,00:00:00,283.65
Ashocq,08/27/2022,09:00:00,299.55
Ashocq,08/27/2022,12:00:00,300.35
Ashocq,08/28/2022,00:00:00,284.05
Ashocq,08/28/2022,09:00:00,299.35
Ashocq,08/28/2022,12:00:00,300.15
Ashocq,08/29/2022,00:00:00,283.85
Ashocq,08/29/2022,09:00:00,298.95
Ashocq,08/29/2022,12:00:00,299.95
Ashocq,08/30/2022,00:00:00,285.65
Ashocq,08/30/2022,09:00:00,298.95
Ashocq,08/30/2022,12:00:00,300.75
Ashocq,08/31/2022,00:00:00,281.85
Ashocq,08/31/2022,09:00:00,299.95
Ashocq,08/31/2022,12:00:00,300.55
Ashocq,09/01/2022,00:00:00,282.45
Ashocq,09/01/2022,09:00:00,300.35
Ashocq,09/01/2022,12:00:00,301.65
Ashocq,09/02/2022,00:00:00,285.35
Ashocq,09/02/2022,09:00:00,300.65
Ashocq,09/02/2022,12:00:00,302.55
Ashocq,09/03/2022,00:00:00,286.65
Ashocq,09/03/2022,09:00:00,301.75
Ashocq,09/03/2022,12:00:00,300.35
Ashocq,09/04/2022,00:00:00,282.65
Ashocq,09/04/2022,09:00:00,298.35
Ashocq,09/04/2022,12:00:00,298.95
Ashocq,09/05/2022,00:00:00,286.05
Ashocq,09/05/2022,09:00:00,294.75
Ashocq,09/05/2022,12:00:00,294.35
Ashocq,09/06/2022,00:00:00,283.35
Ashocq,09/06/2022,09:00:00,288.05
Ashocq,09/06/2022,12:00:00,288.55
Ashocq,09/07/2022,00:00:00,279.65
Ashocq,09/07/2022,09:00:00,284.85
Ashocq,09/07/2022,12:00:00,283.85
Ashocq,09/08/2022,00:00:00,279.45
Ashocq,09/08/2022,09:00:00,284.45
Ashocq,09/08/2022,12:00:00,288.75
Ashocq,09/09/2022,00:00:00,277.05
Ashocq,09/09/2022,09:00:00,289.35
Ashocq,09/09/2022,12:00:00,291.15
Ashocq,09/10/2022,00:00:00,276.55
Ashocq,09/10/2022,09:00:00,291.55
Ashocq,09/10/2022,12:00:00,290.45
Ashocq,09/11/2022,00:00:00,277.85
Ashocq,09/11/2022,09:00:00,290.15
Ashocq,09/11/2022,12:00:00,291.15
Ashocq,09/12/2022,00:00:00,277.85
Ashocq,09/12/2022,09:00:00,292.55
Ashocq,09/12/2022,12:00:00,295.35
Ashocq,09/13/2022,00:00:00,280.65
Ashocq,09/13/2022,09:00:00,294.35
Ashocq,09/13/2022,12:00:00,296.55
Ashocq,09/14/2022,00:00:00,283.15
Ashocq,09/14/2022,09:00:00,285.25
Ashocq,09/14/2022,12:00:00,284.65
Ashocq,09/15/2022,00:00:00,277.05
Ashocq,09/15/2022,09:00:00,288.75
Ashocq,09/15/2022,12:00:00,291.95
Ashocq,09/16/2022,00:00:00,275.85
Ashocq,09/16/2022,09:00:00,292.75
Ashocq,09/16/2022,12:00:00,293.35
Ashocq,09/17/2022,00:00:00,278.25
Ashocq,09/17/2022,09:00:00,293.35
Ashocq,09/17/2022,12:00:00,295.15
Ashocq,09/18/2022,00:00:00,278.65
Ashocq,09/18/2022,09:00:00,296.95
Ashocq,09/18/2022,12:00:00,298.35
Ashocq,09/19/2022,00:00:00,281.45
Ashocq,09/19/2022,09:00:00,297.75
Ashocq,09/19/2022,12:00:00,298.95
Ashocq,09/20/2022,00:00:00,282.35
Ashocq,09/20/2022,09:00:00,295.55
Ashocq,09/20/2022,12:00:00,296.35
Ashocq,09/21/2022,00:00:00,284.25
Ashocq,09/21/2022,09:00:00,293.15
Ashocq,09/21/2022,12:00:00,294.35
Ashocq,09/22/2022,00:00:00,286.65
Ashocq,09/22/2022,09:00:00,284.65
Ashocq,09/22/2022,12:00:00,286.45
Ashocq,09/23/2022,00:00:00,281.65
Ashocq,09/23/2022,09:00:00,287.45
Ashocq,09/23/2022,12:00:00,289.55
Ashocq,09/24/2022,00:00:00,275.25
Ashocq,09/24/2022,09:00:00,286.45
Ashocq,09/24/2022,12:00:00,284.25
Ashocq,09/25/2022,00:00:00,275.65
Ashocq,09/25/2022,09:00:00,281.35
Ashocq,09/25/2022,12:00:00,282.15
Ashocq,09/26/2022,00:00:00,271.35
Ashocq,09/26/2022,09:00:00,286.85
Ashocq,09/26/2022,12:00:00,289.35
Ashocq,09/27/2022,00:00:00,271.95
Ashocq,09/27/2022,09:00:00,289.55
Ashocq,09/27/2022,12:00:00,293.95
Ashocq,09/28/2022,00:00:00,274.85
Ashocq,09/28/2022,09:00:00,291.95
Ashocq,09/28/2022,12:00:00,294.95
Ashocq,09/29/2022,00:00:00,278.25
Ashocq,09/29/2022,09:00:00,292.15
Ashocq,09/29/2022,12:00:00,294.35
Ashocq,09/30/2022,00:00:00,278.75
Ashocq,09/30/2022,09:00:00,292.95
Ashocq,09/30/2022,12:00:00,292.55
Ashocq,10/01/2022,00:00:00,281.05
Ashocq,10/01/2022,09:00:00,290.75
Ashocq,10/01/2022,12:00:00,292.45
Ashocq,10/02/2022,00:00:00,278.25
Ashocq,10/02/2022,09:00:00,290.35
Ashocq,10/02/2022,12:00:00,293.45
Ashocq,10/03/2022,00:00:00,278.35
Ashocq,10/03/2022,09:00:00,290.55
Ashocq,10/03/2022,12:00:00,291.35
Ashocq,10/04/2022,00:00:00,281.85
Ashocq,10/04/2022,09:00:00,293.15
Ashocq,10/04/2022,12:00:00,294.35
Ashocq,10/05/2022,00:00:00,278.05
Ashocq,10/05/2022,09:00:00,294.45
Ashocq,10/05/2022,12:00:00,295.15
Ashocq,10/06/2022,00:00:00,280.35
Ashocq,10/06/2022,09:00:00,292.95
Ashocq,10/06/2022,12:00:00,293.95
Ashocq,10/07/2022,00:00:00,278.25
Ashocq,10/07/2022,09:00:00,290.15
Ashocq,10/07/2022,12:00:00,290.75
Ashocq,10/08/2022,00:00:00,276.75
Ashocq,10/08/2022,09:00:00,289.55
Ashocq,10/08/2022,12:00:00,291.75
Ashocq,10/09/2022,00:00:00,279.85
Ashocq,10/09/2022,09:00:00,280.65
Ashocq,10/09/2022,12:00:00,282.55
